text,iso_code,language_name,source,usage
"맨유는 바이에른 뮌헨에서 하그리브스를 데려올 당시 이적료 1,800만 파운드(약 321억 원)를 지불했을 뿐만 아니라 선수에게 주급 8만 파운드(약 1억 4천만원)를 4년간 지급함으로써 하그리브스 영입에만 총 3,450만 파운드(약 615억 원)에 달하는 거액을 들여야 했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"하지만 2008년 세계 금융위기 이후 대구 상동, 용인 신봉 사업장 등에서 미분양이 대거 발생하며 유동성 위기를 겪었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
제작진은 조연 배역에 관심이 지나치게 쏠려 자칫 드라마 전체에 악영향을 미칠 것을 우려했다는 후문이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
원무과 직원들 정말 불친절합니다,ko,Korean,Universal Dependencies Treebanks,preprocessing
1886년에 현이 설치될 때에 발음이 가까운 묘률(苗栗)이 채용되어 현재에 이르고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
넥센 구단에 대해 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
맥도날드 길 찾기,ko,Korean,Universal Dependencies Treebanks,preprocessing
"윤태운 한국도예협회 회장이 장작 가마로 직접 만든 이 도자기들은 시가가 흰색 2000만원, 적갈색은 3000만원으로 각각 추정된다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
기존에 출시했던 멸균 두유 '두잇'만으로는 다양한 소비자의 입맛을 붙잡기에는 무리가 있었다고 보고 새 제품으로 적극 시장을 공략한다는 방침이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"가격이 완전 싸서(2명이 25,000원) 걱정했는데...",ko,Korean,Universal Dependencies Treebanks,preprocessing
"예송은 주자학의 핵심내용인 종법과 예의 불변성을 강조하여 왕, 사대부, 평민 모두에게 예외없이 적용하려던 송시열, 송준길 등 주자정통주의와 국왕만은 예외라며 예의 가변성을 인정하려는 윤휴, 허목의 주자비판론자, 탈주자주의자, 탈유교주의자의 사상적 대립이었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"삼삼 자리에 적이 들어오면 귀의 실리를 다 내줘야 하기 때문에 귀의 실리를 확보하는 데에는 약점이 있으나, 대신 세력을 쌓기에 유리하다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
우리는 그가 지닌 꿈을 반드시 이루고 말 것이라 믿으며 박수를 보냅니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
그러나 종교가 다르다는 이유만으로 연인은 죽임을 당하고 생전 그와의 사이에서 새 생명을 잉태한 여인은 출산 후 아이를 고아원으로 떠나보낸다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
이 대통령이 통일세 구상을 하게 된 건 언제일까.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"특히 2007 시즌엔 전기리그 준우승, 후기리그 우승, 그랜드 파이널 우승이라는 눈부신 성적을 이끌어냈고, 프로리그 사상 최초로 3개의 MVP를 독식하며 에이스로서의 자신의 가치를 입증했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
사장님 내외분께서 돌아가시면서 새벽까지 하시구요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"언덕 위에 있는 펜션이라 경치도 그만이지만, 특히 그 아래에 있는 수입천에서의 시간을 잊을 수가 없습니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
들어가는 입구의 예쁘고 아담한 풍경이 너무 마음에 들어 또 갈 핑계 없나 찾고 있답니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
사람이 없는 곳이라 스피커도 고음에서 찢어지는 소리 남,ko,Korean,Universal Dependencies Treebanks,preprocessing
짧을 줄 알았던 탑승시간이 꽤 길어서 중문에서 꽤 먼 거리까지 나갔습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
바늘잎은 8~9cm 길이로 두 개가 한 묶음이 되어 가지에 촘촘히 붙는다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
이에 따르면 JYJ 앨범 '인 헤븐'수록곡인 '삐에로'가 부적격 판정을 받았다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
예전엔 맛있어서 갈비 먹으러 자주 갔는데 고기 가격도 오르고 양념 맛도 변하고 고기도 부드럽지 않고 퍽퍽해서 다신 안 갈래요...!,ko,Korean,Universal Dependencies Treebanks,preprocessing
"아음, 치음, 후음에서는 원칙적으로 개음이 반영되고 설음에서는 반영되지 않는다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
맛도 별론데 장사가 잘 되나봐요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"그리고 한명숙 대표가 사퇴하여 진행된 대표 경선에서는 이해찬 전 국무총리, 김한길 전 원내대표 등의 후보가 참가하여 6월 8일까지 순회 경선과 그리고 마지막 날에는 전당대회를 진행하였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"이들 품목들은 워낙 우리나라의 품질경쟁력이 뛰어나기 때문에 관세 철폐 시 중국시장 공략은 더 쉬워질 것이고, 국내시장 역시 얼마든지 수성(守城)이 가능하다는 평가다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
"낙양을 수호하던 장방과 사마옹을 공격한 것은 사마월이었고, 사마옹이 강화를 위해 나오자 그를 구속하였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
대한항공 전화번호가 뭐야,ko,Korean,Universal Dependencies Treebanks,preprocessing
"또 대기업 계열사 간 부당내부거래와 하도급업체를 통한 탈세 혐의, 사주일가의 기업자금 불법유출 여부 등도 철저히 검증키로 했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
박지원 두산중공업 사장이(오른쪽 네 번째) 13일 예비 신입사원 부모 초청 감사행사에서 이 날 생일을 맞은 한 신입사원의 가족들과 케이크 커팅을 하고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
병원까지 거리를 마일로 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
허리가 아파서 사용했는데 짱 좋아요~,ko,Korean,Universal Dependencies Treebanks,preprocessing
30유로는 몇 원인가요,ko,Korean,Universal Dependencies Treebanks,preprocessing
자전거로 대전 가는 길 좀 알려줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
"스티브 잡스 애플 최고경영자(CEO)는 이 제품을 ""마술 같고 혁명적""이라고 소개했지만 발매 전에는 회의적으로 보는 이들이 많았다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
프라임저축은행의 평상시 하루 예금 인출액이 20억 원 정도인 것을 감안하면 인출 규모가 20배 이상 늘어난 셈이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
팬 앤 패드법의 경우는 효과는 좋으나 패드의 탈부착이 어렵고 겨울에 시설내광투과율이 떨어지는 문제가 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
맛은 좋은데 영업 시간이 너무 짧다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"그리고 당시는 아직 여배우가 없었으며, 여자 역은 변성기 이전의 소년배우(주로 성가대 출신의 소년배우 극단에 소속)가 맡아 상연되었었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
홍 의원과 당권을 다툴 유력 후보는 안상수(경기 의왕시 과천시) 의원이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"이때 청나라가 우리나라와 미국이 직접 외교관계를 맺지 못하도록 국서(國書)의 수교를 방해하였으나, 이상재는 청국공사와 담판을 벌여 직접 국서를 전달하게 했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
이날 회의에서는 비준안 처리시기와 야당과의 협상대책 등이 집중 논의될 것으로 알려졌다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"소비환경이 견조한데다가 FILA와 FILA SPORT의 브랜드 인지도 상승, 매장수 확대 영향으로 하반기에도 탄탄한 성장세 이어갈 전망.",ko,Korean,Universal Dependencies Treebanks,preprocessing
신세계 백화점 대전에 있는 데를 가고 싶은데 어떻게 가면 되지?,ko,Korean,Universal Dependencies Treebanks,preprocessing
가게는 작지만 맛도 있고 일하시는 분들도 너무 친철해요,ko,Korean,Universal Dependencies Treebanks,preprocessing
명박이 뉴스 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
오리 냄새가 전혀 안 나고 육수가 담백하니 끝내주네요!,ko,Korean,Universal Dependencies Treebanks,preprocessing
결국 같은 간판을 달고 있는 다른 프랜차이즈로 다니게 되었습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
메뉴는 매운 맛부터 뼈 없는 닭까지 취향대로 골라먹을 수 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"큰 현안도 많고, 규모가 큰 대사관을 맡게 됐지만 양국이 관계를 강화하는데 헌신하고 있고 대북문제나 교역문제 등 이슈에서 잘 조율하고 있기 때문에 일하는데 큰 문제는 없을 것으로 생각한다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
로빈 판 페르시(아스널)과 베슬러이 스네이더르(인테르밀란) 등 주전과 신예 선수를 두루 불러모아 '앙숙'독일과의 진검승부를 벼르고 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"태초부터 신과 아수라, 즉 악마는 서로 싸움을 벌였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
또한 길고 두꺼운 발톱도 위험한 무기가 된다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
구조는 앞쪽으로 긴 형태의 장방형 구조이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
중국도 유로화 가치 급락으로 유로존 수출시장이 위축되거나 세계경제 회복이 지연되길 바라지 않기 때문이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
스포츠를 언제나 다양하게 즐길 수 있어 너무나 행복한 곳.,ko,Korean,Universal Dependencies Treebanks,preprocessing
그녀 나이 28살에 선조가 승하하자 사가로 물러나 지내고 인조 2년 이괄의 난 때 장남 흥안군이 역모 죄로 처형되는 아픔을 겪었으나 병자호란 중에 인조은 그녀에게 각별한 대우를 해주었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
콩국수도 직접 갈은 콩과 직접 뽑은 국수도 일품입니다~,ko,Korean,Universal Dependencies Treebanks,preprocessing
진짜 진짜 맛있어요!,ko,Korean,Universal Dependencies Treebanks,preprocessing
"참고로 지금은 송파구 문정동으로 이사 갔지만, 병원 갈 일이 있으면 일부러 여기까지 찾아옵니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
적어도 그런 경우는 없게끔 항상 마음을 다져주셨으면 좋겠어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"성 파트리치오의 날이었던 1902년 3월 17일, 게일어 연맹의 회원을 중심으로 《신페인:올드캐슬 월보》가 발행되었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
내일 이마트 몇 시까지 해요?,ko,Korean,Universal Dependencies Treebanks,preprocessing
부의 혈통만이 성으로 표현되고 모의 혈통은 성에 반영되지 않게 되어 개인의 혈통관계가 모두 성에 반영되지 못한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"지적장애 학생을 위한 특수교육기관으로 유치부, 초등부, 중학부, 고등부, 전공과를 두고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
갤럭시 s3 사진을 보여줘,ko,Korean,Universal Dependencies Treebanks,preprocessing
"그러자 일시적으로 기압이 상승하며 파도가 약해졌고, 이에 완전히 태풍이 북동쪽에 있다고 확신한 홀시 제독은 경로를 남서쪽으로 완전히 바꾸어 이동하였다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
더운 날씨인지라 개천에 발 담그고 쉬었어요,ko,Korean,Universal Dependencies Treebanks,preprocessing
위에 말씀하신 분처럼 저도 중앙식당을 몇 번 가보았는데 불친절하다는 것을 많이 느꼈네요,ko,Korean,Universal Dependencies Treebanks,preprocessing
"히어로즈5에 등장했던 주도력 시스템이 사라지고, 히어로즈3와 같이 한 유닛은 한 턴에 오직 한 번의 행동만 할 수 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
시즌 동안 각 클럽은 홈 앤 어웨이 방식으로 경기를 하여 26경기를 치르게 된다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
"기획 세트에는 연령대나 피부 타입에 관계 없이 많은 여성들에게 사랑을 받고 있는 기본 라인인 자음수와 자음유액을 비롯해 윤조에센스, 섬리안크림, 자음생크림 등의 견본품이 함께 들어 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing
칼국수 일품!,ko,Korean,Universal Dependencies Treebanks,preprocessing
지역에 비해 분위기나 공간이 좋고요,ko,Korean,Universal Dependencies Treebanks,preprocessing
만리장성 누가 지었제?,ko,Korean,Universal Dependencies Treebanks,preprocessing
키미는 그의 실력을 보여주는 충분한 데뷔 시즌을 보냈다.,ko,Korean,Universal Dependencies Treebanks,preprocessing
