text,iso_code,language_name,source,usage,detected_script,cleaned_text
보고를 받은 박 시장은 강변으로 가 두 손으로 강물을 떠서 몇 모금 마셨다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,보 고 를 받 은 박 시 장 은 강 변 으 로 가 두 손 으 로 강 물 을 떠 서 몇 모 금 마 셨 다 .
이로써 KIA는 SK에 3-2 신승을 거뒀고 4연승을 이어가게 되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 로 써 K I A 는 S K 에 - 신 승 을 거 뒀 고 연 승 을 이 어 가 게 되 었 다 .
광안리 불꽃축제 때 이 곳에서 관람을 했습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,광 안 리 불 꽃 축 제 때 이 곳 에 서 관 람 을 했 습 니 다 .
소녀시대 지 비디오 찾아줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,소 녀 시 대 지 비 디 오 찾 아 줘
아빠 직장 버스로 가는 방법,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,아 빠 직 장 버 스 로 가 는 방 법
"이외에도 100주년, 취임 100일, 100분 토론 등 100이 들어간 행사는 셀 수 없이 많다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 외 에 도 주 년 , 취 임 일 , 분 토 론 등 이 들 어 간 행 사 는 셀 수 없 이 많 다 ."
또한 화강암과 도자기의 주요 생산지이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,또 한 화 강 암 과 도 자 기 의 주 요 생 산 지 이 다 .
남산 타워 흑백사진 찾아주세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,남 산 타 워 흑 백 사 진 찾 아 주 세 요
"저자는 이 책에서 자신의 실제 매매와 소프트웨어 개발, 강의 경험 등 그간 연구, 발전시켜온 트레이딩 기법을 낱낱이 공개했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"저 자 는 이 책 에 서 자 신 의 실 제 매 매 와 소 프 트 웨 어 개 발 , 강 의 경 험 등 그 간 연 구 , 발 전 시 켜 온 트 레 이 딩 기 법 을 낱 낱 이 공 개 했 다 ."
사업 번창하세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,사 업 번 창 하 세 요
구글 로고는,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,구 글 로 고 는
"1912년 중화민국이 건국되지만 얼마 가지 않아 중국은 군벌들에 의해 분열되며 장쑤 성에는 1927년 장제스가 난징 정부를 수립하고, 장제스는 곧 중국 대부분을 지배하게 된다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 중 화 민 국 이 건 국 되 지 만 얼 마 가 지 않 아 중 국 은 군 벌 들 에 의 해 분 열 되 며 장 쑤 성 에 는 년 장 제 스 가 난 징 정 부 를 수 립 하 고 , 장 제 스 는 곧 중 국 대 부 분 을 지 배 하 게 된 다 ."
첨 오시는 분은 후회하지 마시고 들어가지 마세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,첨 오 시 는 분 은 후 회 하 지 마 시 고 들 어 가 지 마 세 요
"물론, 분량과 시간안배는 기본이다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"물 론 , 분 량 과 시 간 안 배 는 기 본 이 다 ."
미국 국채를 1조 달러 이상 보유하고 있는 `큰 손` 중국은 이미 여러 차례 미국 정부에 재정문제의 조속한 해결을 촉구해왔다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,미 국 국 채 를 조 달 러 이 상 보 유 하 고 있 는 ` 큰 손 ` 중 국 은 이 미 여 러 차 례 미 국 정 부 에 재 정 문 제 의 조 속 한 해 결 을 촉 구 해 왔 다 .
전 매니아입니다..,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,전 매 니 아 입 니 다 . .
인천공항까지 얼마나 걸려,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,인 천 공 항 까 지 얼 마 나 걸 려
첨에 기름이 좋은 듯 했는데 요즘은 색깔이 까맣네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,첨 에 기 름 이 좋 은 듯 했 는 데 요 즘 은 색 깔 이 까 맣 네 요 .
"이에 따라 삼성SDI의 분기별 실적 모멘텀은 약화될 것이라며 4분기 IFRS 연결기준 실적은 매출액 1조2000억 원(-10 %), 영업이익 804억 원(-35%)로 추정했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"이 에 따 라 삼 성 S D I 의 분 기 별 실 적 모 멘 텀 은 약 화 될 것 이 라 며 분 기 I F R S 연 결 기 준 실 적 은 매 출 액 조 억 원 ( - % ) , 영 업 이 익 억 원 ( - % ) 로 추 정 했 다 ."
너의 이상형은,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,너 의 이 상 형 은
지금 구글 CEO가 누구지,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,지 금 구 글 C E O 가 누 구 지
피부재생술 받고 너무 좋습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,피 부 재 생 술 받 고 너 무 좋 습 니 다 .
가족 단위 손님도 많고 회식하시는 분들도 많아요!,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,가 족 단 위 손 님 도 많 고 회 식 하 시 는 분 들 도 많 아 요 !
가격 비해 맛도 괜찮고 박달대게만 전문적으로 하네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,가 격 비 해 맛 도 괜 찮 고 박 달 대 게 만 전 문 적 으 로 하 네 요 .
"또 보건, 노동 및 환경 부문에 높은 기준을 유지하려는 양국 의지가 협정문에 분명하게 명시돼야 하며, 투자자, 국가분쟁 제도와 제외품목 열거방식(네거티브 리스트)의 서비스시장 조항을 수정해야 한다고 주장했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"또 보 건 , 노 동 및 환 경 부 문 에 높 은 기 준 을 유 지 하 려 는 양 국 의 지 가 협 정 문 에 분 명 하 게 명 시 돼 야 하 며 , 투 자 자 , 국 가 분 쟁 제 도 와 제 외 품 목 열 거 방 식 ( 네 거 티 브 리 스 트 ) 의 서 비 스 시 장 조 항 을 수 정 해 야 한 다 고 주 장 했 다 ."
재계약 시기를 맞은 단지의 전셋값이 강세를 보이면서 지난해 서울 강남지역 전셋값 상승률은 7.6%로 나타났습니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,재 계 약 시 기 를 맞 은 단 지 의 전 셋 값 이 강 세 를 보 이 면 서 지 난 해 서 울 강 남 지 역 전 셋 값 상 승 률 은 . % 로 나 타 났 습 니 다 .
푸짐한 음식과 맛도 좋고 양에 비해 가격 저렴하고 얼큰한 바르미 샤브 칼국수 먹으러 와 보세요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,푸 짐 한 음 식 과 맛 도 좋 고 양 에 비 해 가 격 저 렴 하 고 얼 큰 한 바 르 미 샤 브 칼 국 수 먹 으 러 와 보 세 요
단점으로는 즐길 거리가 부족하다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,단 점 으 로 는 즐 길 거 리 가 부 족 하 다
서울시장과 구청장은 선호의 동조화 경향이 뚜렷하다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,서 울 시 장 과 구 청 장 은 선 호 의 동 조 화 경 향 이 뚜 렷 하 다 .
창원명곡고등학교(昌原明谷高等學校)는 경상남도 창원시 의창구 명곡동에 위치한 고등학교이다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,창 원 명 곡 고 등 학 교 ( 昌 原 明 谷 高 等 學 校 ) 는 경 상 남 도 창 원 시 의 창 구 명 곡 동 에 위 치 한 고 등 학 교 이 다 .
자전거로 대전역 어떻게 가,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,자 전 거 로 대 전 역 어 떻 게 가
드셔보시면 압니다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,드 셔 보 시 면 압 니 다
이달곤 행정안전부 장관이 6.2 지방선거에서 경남도지사 후보로 출마하기 위해 사퇴한다고 행안부가 4일 밝혔다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,이 달 곤 행 정 안 전 부 장 관 이 . 지 방 선 거 에 서 경 남 도 지 사 후 보 로 출 마 하 기 위 해 사 퇴 한 다 고 행 안 부 가 일 밝 혔 다 .
실제 2004년 40대 여행객은 198만6780명으로 20대 149만654명보다 약 50만명이 많았다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,실 제 년 대 여 행 객 은 만 명 으 로 대 만 명 보 다 약 만 명 이 많 았 다 .
"연초부터 중동•북아프리카 사태가 터지면서 유가가 폭등했고, 3월에는 일본에서 대지진이 발생, 세계 경제가 큰 타격을 받으면서부터다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"연 초 부 터 중 동 • 북 아 프 리 카 사 태 가 터 지 면 서 유 가 가 폭 등 했 고 , 월 에 는 일 본 에 서 대 지 진 이 발 생 , 세 계 경 제 가 큰 타 격 을 받 으 면 서 부 터 다 ."
전년도보다 5.7% 감소한 수치다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,전 년 도 보 다 . % 감 소 한 수 치 다 .
근처 장난감 가게 좀 알아봐 줘,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,근 처 장 난 감 가 게 좀 알 아 봐 줘
"1936년에 뉴욕 주 뉴욕에서 태어났고, 예사바 대학교에서 철학과 교육학 분야에서 석사학위를 받았다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 에 뉴 욕 주 뉴 욕 에 서 태 어 났 고 , 예 사 바 대 학 교 에 서 철 학 과 교 육 학 분 야 에 서 석 사 학 위 를 받 았 다 ."
여기서 대전까지 몇 킬로야?,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,여 기 서 대 전 까 지 몇 킬 로 야 ?
친절하고 없는 책도 구해주실려고 노력합니다,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,친 절 하 고 없 는 책 도 구 해 주 실 려 고 노 력 합 니 다
음식도 넘넘 깔끔하고 맛있구요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,음 식 도 넘 넘 깔 끔 하 고 맛 있 구 요
수족관 깨끗하고 장어도 맛은 있는데 시설이 비위생적입니다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,수 족 관 깨 끗 하 고 장 어 도 맛 은 있 는 데 시 설 이 비 위 생 적 입 니 다 .
공화춘이란 이름이 넘 아깝네요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,공 화 춘 이 란 이 름 이 넘 아 깝 네 요 .
1905년 일가는 베를린으로 이사하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,년 일 가 는 베 를 린 으 로 이 사 하 였 다 .
또 수비에서 반칙이 많다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,또 수 비 에 서 반 칙 이 많 다 .
그때 한산동은 미륵불(彌勒佛)이라 자칭하며 민심을 선동하였다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 때 한 산 동 은 미 륵 불 ( 彌 勒 佛 ) 이 라 자 칭 하 며 민 심 을 선 동 하 였 다 .
강산구의 옛 이름은 간진림(竿?林)이며 옛날에 모초간(茅草竿)이 군생한 것에서 명명되었다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,강 산 구 의 옛 이 름 은 간 진 림 ( 竿 ? 林 ) 이 며 옛 날 에 모 초 간 ( 茅 草 竿 ) 이 군 생 한 것 에 서 명 명 되 었 다 .
인심은 잘 모르겠으나 쌈장과 배추가 맛있어 그냥 먹을만했음,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,인 심 은 잘 모 르 겠 으 나 쌈 장 과 배 추 가 맛 있 어 그 냥 먹 을 만 했 음
붉은 벨벳으로 왕관을 만드는데 대개는 그 위에 수천의 보석으로 장식을 한다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,붉 은 벨 벳 으 로 왕 관 을 만 드 는 데 대 개 는 그 위 에 수 천 의 보 석 으 로 장 식 을 한 다 .
"그는 ""이런 상황에서 삼성테크윈은 새 부품을 개발하기보다는 종전 부품으로 단순 교체해주는 작업으로 문제를 키운 측면이 있다""고 말했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"그 는 "" 이 런 상 황 에 서 삼 성 테 크 윈 은 새 부 품 을 개 발 하 기 보 다 는 종 전 부 품 으 로 단 순 교 체 해 주 는 작 업 으 로 문 제 를 키 운 측 면 이 있 다 "" 고 말 했 다 ."
"그는 그 동안 아들의 학자금을 카드론이나 현금 서비스로 메우다 보니 신용등급이 7등급으로 떨어졌고, 은행의 대출 문턱을 넘기가 더욱 어려워졌다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"그 는 그 동 안 아 들 의 학 자 금 을 카 드 론 이 나 현 금 서 비 스 로 메 우 다 보 니 신 용 등 급 이 등 급 으 로 떨 어 졌 고 , 은 행 의 대 출 문 턱 을 넘 기 가 더 욱 어 려 워 졌 다 ."
몽정을 할 경우 심리적인 죄책감이나 부끄러움을 느끼는 사람이 상당수이며 이것은 올바른 성의식이 확립되지 않았기 때문이라 할 수 있다.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,몽 정 을 할 경 우 심 리 적 인 죄 책 감 이 나 부 끄 러 움 을 느 끼 는 사 람 이 상 당 수 이 며 이 것 은 올 바 른 성 의 식 이 확 립 되 지 않 았 기 때 문 이 라 할 수 있 다 .
그거 괜찮더라구요~,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,그 거 괜 찮 더 라 구 요 ~
가끔은 그 때 맛이 더 그리울 때도 있어요.,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,가 끔 은 그 때 맛 이 더 그 리 울 때 도 있 어 요 .
"감점 요인은 중앙 난방식 시스템, 이웃들의 미성숙한 행동과 태도에 있습니다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"감 점 요 인 은 중 앙 난 방 식 시 스 템 , 이 웃 들 의 미 성 숙 한 행 동 과 태 도 에 있 습 니 다 ."
"7일 법무부가 발표한 변호사시험 합격자 비율과 관련, 대한변호사협회 측이 주장한 '입학정원 대비 50% 합격안'에 대해 전국 법학전문대학원(로스쿨) 학생들이 자퇴서를 모으고 집회를 여는 등 집단행동에 돌입했다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"일 법 무 부 가 발 표 한 변 호 사 시 험 합 격 자 비 율 과 관 련 , 대 한 변 호 사 협 회 측 이 주 장 한 ' 입 학 정 원 대 비 % 합 격 안 ' 에 대 해 전 국 법 학 전 문 대 학 원 ( 로 스 쿨 ) 학 생 들 이 자 퇴 서 를 모 으 고 집 회 를 여 는 등 집 단 행 동 에 돌 입 했 다 ."
"재미 있는 활동도 하고, 공부도 재미있고, 쉽게 가리켜준다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"재 미 있 는 활 동 도 하 고 , 공 부 도 재 미 있 고 , 쉽 게 가 리 켜 준 다 ."
맛있고 다 구워져서 나와서 편하고 기름기가 다 빠져서 담백해요!,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,맛 있 고 다 구 워 져 서 나 와 서 편 하 고 기 름 기 가 다 빠 져 서 담 백 해 요 !
일단 배달 엄청 빠르고 음식 맛있어요,ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,일 단 배 달 엄 청 빠 르 고 음 식 맛 있 어 요
"2001년 미국 프로 야구 LA 다저스에 입단하여 뉴욕 메츠, 텍사스 레인저스, 시애틀 매리너스 등에서 활동하다가, 2008년 12월 계약금 6만 달러와 연봉 24만 달러를 합친 총액 30만 달러(약 4억 3천만 원)의 조건으로 한화 이글스와 계약을 맺었다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"년 미 국 프 로 야 구 L A 다 저 스 에 입 단 하 여 뉴 욕 메 츠 , 텍 사 스 레 인 저 스 , 시 애 틀 매 리 너 스 등 에 서 활 동 하 다 가 , 년 월 계 약 금 만 달 러 와 연 봉 만 달 러 를 합 친 총 액 만 달 러 ( 약 억 천 만 원 ) 의 조 건 으 로 한 화 이 글 스 와 계 약 을 맺 었 다 ."
"배우 강혜정, 이윤지, 남명렬, 정원중 등이 참여해 화제를 모은 연극 <프루프 영화 <뷰티풀 마인드 천재수학자 존 내쉬와 그의 가상의 딸을 소재로 쓰여진 작품으로 생동감 있고 참신한 드라마로 평가받고 있다.",ko,Korean,Universal Dependencies Treebanks,preprocessing,korean,"배 우 강 혜 정 , 이 윤 지 , 남 명 렬 , 정 원 중 등 이 참 여 해 화 제 를 모 은 연 극 < 프 루 프 영 화 < 뷰 티 풀 마 인 드 천 재 수 학 자 존 내 쉬 와 그 의 가 상 의 딸 을 소 재 로 쓰 여 진 작 품 으 로 생 동 감 있 고 참 신 한 드 라 마 로 평 가 받 고 있 다 ."
